,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,Address,age_house,is_basement,is_renovated
2186,1230000.0,4.0,2.5,3040,7000,2.0,0,0,3,3040,3882,24,0,0
2187,420000.0,2.0,1.0,860,3880,1.0,0,0,4,860,4072,109,0,0
2188,310000.0,3.0,1.75,1420,7650,1.0,0,0,4,1100,2369,41,1,0
2189,700000.0,3.0,2.0,2080,3880,1.0,0,0,5,1160,4068,71,1,0
2190,269000.0,3.0,2.5,1560,4200,2.0,0,0,3,1560,2031,22,0,0
2191,369990.0,4.0,2.5,1960,7133,2.0,0,0,3,1960,1792,23,0,0
2192,800000.0,3.0,2.25,1620,4500,2.0,0,0,4,1620,2239,99,0,1
2193,569000.0,5.0,3.0,3670,10583,1.0,0,0,5,2060,3450,73,1,1
2194,175000.0,6.0,1.5,1930,8400,1.0,0,0,3,1030,3163,54,1,0
2195,440000.0,3.0,1.5,1290,1286,3.0,0,0,3,1290,3302,25,0,0
2196,435000.0,5.0,2.25,1970,15247,1.0,0,0,3,1450,3221,39,1,0
2197,345000.0,3.0,1.75,1540,6909,1.0,0,0,4,920,1126,70,1,1
2198,558000.0,4.0,2.0,2180,3870,1.0,0,0,3,1020,3941,125,1,1
2199,475000.0,2.0,1.75,1490,224334,1.0,0,2,3,1490,3466,42,0,1
2200,490000.0,3.0,2.0,2220,10275,2.0,0,0,3,1640,975,45,1,0
2201,335000.0,3.0,1.75,2430,9133,1.0,0,0,4,1410,3354,47,1,1
2202,350000.0,2.0,0.75,1392,43710,1.5,0,0,4,1392,1355,47,0,1
2203,100000.0,4.0,1.0,1120,2685,1.0,0,0,3,860,26,86,1,1
2204,417500.0,4.0,1.0,1390,10800,1.5,0,0,4,1390,322,84,0,1
2205,253000.0,3.0,1.75,2040,7281,1.0,0,0,3,1020,3112,63,1,1
2206,1240000.0,5.0,3.0,2830,7500,2.0,0,0,3,2460,3078,102,1,1
2207,490000.0,4.0,2.5,3020,8302,2.0,0,0,4,3020,2327,31,0,0
2208,470000.0,3.0,1.75,2290,14800,1.0,0,0,3,1620,3543,60,1,1
2209,483300.0,4.0,2.0,1210,11100,1.0,0,0,4,1210,3044,70,0,1
2210,659000.0,3.0,2.5,2510,6320,2.0,0,0,3,2510,2321,29,0,0
2211,480000.0,4.0,1.75,2320,4322,1.0,0,0,3,1140,2657,115,1,1
2212,165000.0,3.0,1.0,970,6600,1.0,0,0,3,970,683,60,0,1
2213,659500.0,3.0,1.75,1820,5500,1.0,0,0,4,1620,3136,68,1,1
2214,219900.0,3.0,1.0,970,7742,1.0,0,0,4,970,2676,58,0,0
2215,315000.0,2.0,1.0,1740,3622,1.0,0,0,4,950,3527,101,1,0
2216,250000.0,3.0,1.75,1590,7560,1.0,0,0,3,1130,421,41,1,0
2217,268000.0,2.0,1.0,1380,5000,1.0,0,0,3,870,2571,82,1,1
2218,380000.0,4.0,1.5,1680,11123,1.0,0,0,3,1130,2028,66,1,1
2219,499000.0,2.0,1.0,1220,3000,1.0,0,0,3,920,3761,99,1,1
2220,285000.0,2.0,2.0,1651,18200,1.0,0,0,3,1651,1118,79,0,0
2221,183000.0,3.0,1.75,1330,9200,1.0,0,0,4,1330,2775,52,0,0
2222,1070000.0,3.0,3.0,2940,4622,2.0,0,0,4,2230,3413,37,1,0
2223,429000.0,3.0,3.25,1410,1246,3.0,0,0,3,1410,4444,20,0,0
2224,403000.0,2.0,1.0,1100,3598,1.0,0,0,4,1100,2734,99,0,1
2225,375500.0,3.0,1.5,1530,7200,1.0,0,0,3,1530,2562,50,0,0
2226,1795000.0,5.0,3.25,5270,17232,2.0,0,1,3,4010,3551,48,1,1
2227,516200.0,3.0,2.0,2110,5150,1.0,0,0,5,1080,3421,106,1,1
2228,385000.0,4.0,1.75,1720,8750,1.0,0,0,3,860,4488,54,1,0
2229,515000.0,3.0,2.5,1800,5001,2.0,0,0,3,1800,4189,29,0,0
2230,375000.0,4.0,2.5,2210,9427,2.0,0,0,3,2210,3389,26,0,0
2231,650000.0,4.0,2.25,2560,9731,2.0,0,0,4,2560,3879,52,0,0
2232,306888.0,2.0,1.5,1010,7719,2.0,0,0,3,1010,1976,44,0,1
2233,870000.0,4.0,2.5,3340,12248,2.0,0,1,3,2470,1573,27,1,1
2234,310000.0,4.0,1.0,1740,11075,1.5,0,0,3,1740,1773,60,0,1
2235,251750.0,3.0,2.0,1320,7200,1.0,0,0,5,1320,555,50,0,0
2236,366000.0,3.0,1.75,1520,8625,1.0,0,0,3,1520,1583,49,0,0
2237,429950.0,3.0,1.5,2010,9480,1.0,0,0,3,1570,230,74,1,1
2238,710000.0,3.0,3.5,2440,3427,2.0,0,0,3,1990,2133,25,1,0
2239,895000.0,5.0,2.5,2550,20875,1.0,0,0,4,1610,227,72,1,1
2240,149500.0,3.0,1.0,1010,9450,1.0,0,0,4,1010,2352,66,0,0
2241,310000.0,3.0,2.5,1780,6771,1.0,0,0,3,1230,4303,35,1,1
2242,555000.0,3.0,2.0,2180,4976,1.5,0,2,4,1680,2992,95,1,0
2243,750000.0,5.0,3.25,2750,7500,2.0,0,1,3,2150,79,88,1,1
2244,745000.0,4.0,3.25,3490,7024,2.0,0,0,3,3490,2402,19,0,0
2245,695000.0,3.0,2.5,2550,45254,2.0,0,0,3,2550,3399,24,0,0
2246,433000.0,3.0,1.75,1870,7189,1.0,0,0,3,1270,3845,66,1,1
2247,307000.0,4.0,1.0,1150,8184,1.5,0,0,3,1150,1072,78,0,1
2248,655275.0,3.0,1.75,2050,11856,1.0,0,0,3,1460,3106,63,1,1
2249,392000.0,4.0,2.75,1940,6555,2.0,0,0,3,1940,2246,35,0,1
2250,1180000.0,5.0,3.75,3630,6000,1.5,0,0,3,2470,4145,21,1,1
2251,359950.0,3.0,1.75,1890,9100,2.0,0,0,4,1890,1193,73,0,0
2252,360000.0,4.0,2.0,1630,10375,1.0,0,0,5,1630,1375,57,0,0
2253,566000.0,4.0,1.75,2440,5000,1.0,0,0,3,1340,3959,71,1,1
2254,700000.0,5.0,2.75,3100,9825,2.0,0,2,4,3100,3203,75,0,1
2255,415000.0,3.0,2.5,2090,6045,2.0,0,0,3,2090,2786,25,0,0
2256,199500.0,3.0,1.0,920,9812,1.0,0,0,4,920,2826,63,0,0
2257,749000.0,3.0,1.0,1580,5000,1.5,0,0,3,1580,4011,99,0,1
2258,680000.0,3.0,1.75,1760,8400,1.0,0,0,4,1460,4006,65,1,1
2259,400000.0,4.0,2.5,2530,7563,1.0,0,0,3,1440,4486,47,1,0
2260,608000.0,4.0,2.75,2490,9714,1.0,0,0,4,1400,129,42,1,0
2261,589900.0,4.0,4.5,3870,35889,2.0,0,0,3,2530,2139,24,1,0
2262,480000.0,5.0,2.5,2732,9500,1.0,0,2,4,1870,28,50,1,0
2263,1059500.0,5.0,3.25,3230,3825,2.0,0,0,3,2480,3832,11,1,0
2264,915000.0,6.0,3.75,2930,14980,2.0,0,3,3,2930,3776,12,0,1
2265,695000.0,4.0,3.5,3510,9364,2.0,0,0,3,3510,2870,24,0,0
2266,899900.0,4.0,2.5,2580,3909,2.0,0,0,3,2580,508,12,0,1
2267,499950.0,2.0,2.25,1060,1208,2.0,0,0,3,940,1665,20,1,0
2268,533112.0,4.0,2.75,2790,8853,2.0,0,0,3,2790,88,12,0,1
2269,303210.0,4.0,2.5,2009,5000,2.0,0,0,3,2009,2072,11,0,0
2270,525000.0,5.0,2.75,2880,8364,2.0,0,0,3,2880,3113,19,0,0
2271,399950.0,2.0,1.0,710,1157,2.0,0,0,4,710,2027,82,0,0
2272,850830.0,3.0,2.5,2070,13241,1.5,0,0,5,1270,2178,115,1,0
2273,371500.0,3.0,2.0,1370,8336,1.0,0,0,5,1370,1984,61,0,0
2274,522000.0,3.0,1.75,1730,8400,1.0,0,0,4,1400,4267,45,1,0
2275,588000.0,4.0,2.0,1680,5000,1.0,0,0,3,980,4067,75,1,1
2276,276900.0,2.0,1.0,1350,10096,1.0,0,2,4,1350,3211,73,0,0
2277,248000.0,5.0,1.5,1510,9078,1.0,0,0,4,1510,1727,66,0,0
2278,280000.0,3.0,2.5,1860,6607,2.0,0,0,3,1860,436,36,0,0
2279,495000.0,6.0,5.0,3440,4500,2.0,0,0,3,3280,2698,18,1,0
2280,665000.0,6.0,3.0,4250,4400,2.5,0,0,4,3020,3043,123,1,0
2281,290300.0,2.0,1.0,860,3874,1.0,0,0,4,860,4363,94,0,0
2282,527000.0,2.0,1.75,1640,4080,1.0,0,0,3,840,3388,104,1,1
2283,487028.0,2.0,1.5,1295,1093,2.0,0,0,3,1105,2187,18,1,0
2284,325000.0,3.0,1.75,1790,27427,1.0,0,0,3,1130,3241,47,1,0
2285,799000.0,3.0,1.5,2210,6300,1.5,0,0,5,2210,857,109,0,0
2286,7062500.0,5.0,4.5,10040,37325,2.0,1,2,3,7680,3286,85,1,1
2287,354000.0,3.0,1.0,940,10368,1.0,0,0,3,940,1071,60,0,1
2288,262500.0,3.0,1.5,1160,8906,1.0,0,0,3,1160,3958,63,0,1
2289,560200.0,3.0,2.5,1990,3984,2.0,0,0,3,1990,2079,21,0,1
2290,220000.0,3.0,1.0,1050,6300,1.0,0,0,3,1050,41,83,0,1
2291,650000.0,2.0,1.0,1030,5750,1.0,0,0,5,1030,1588,97,0,1
2292,435000.0,3.0,2.5,1420,2581,3.0,0,0,3,1420,744,21,0,1
2293,800000.0,4.0,3.75,2690,4000,2.0,0,3,4,2120,2212,116,1,1
2294,1010000.0,4.0,2.5,3760,29224,2.0,0,0,3,3760,1094,38,0,1
2295,200000.0,2.0,1.0,700,4700,1.0,0,0,5,700,4005,72,0,0
2296,295000.0,5.0,3.5,2100,5107,2.0,0,0,3,1410,19,26,1,0
2297,580379.0,4.0,2.75,2240,27820,1.5,0,0,4,2240,1808,49,0,1
2298,875000.0,4.0,2.5,3470,32109,2.0,0,0,3,3470,1919,30,0,0
2299,515000.0,3.0,2.5,3370,19585,2.0,0,0,3,3200,1001,74,1,1
2300,599000.0,4.0,2.5,2790,230868,2.0,0,0,3,2790,1530,36,0,0
2301,285000.0,3.0,2.5,1870,4060,2.0,0,0,3,1870,693,20,0,0
2302,290000.0,3.0,1.75,1520,15090,1.0,0,0,4,1520,2482,57,0,0
2303,355000.0,1.0,1.75,750,20339,1.0,0,0,4,550,829,79,1,1
2304,381000.0,3.0,1.5,1460,11407,1.0,0,0,3,1460,1145,71,0,1
2305,571000.0,3.0,2.5,2600,7465,2.0,0,0,3,2600,1022,37,0,1
2306,852600.0,4.0,2.5,3320,11901,2.0,0,0,5,2650,3546,48,1,0
2307,1085000.0,5.0,2.5,2340,6000,2.0,0,0,4,2340,2630,103,0,0
2308,371000.0,3.0,1.0,890,7200,1.0,0,0,3,890,3029,74,0,1
2309,514000.0,3.0,1.75,1720,5899,1.0,0,1,3,1220,3110,39,1,0
2310,386000.0,3.0,1.5,1270,1318,2.0,0,0,3,1080,2926,21,1,1
2311,464000.0,4.0,2.5,2180,7203,2.0,0,0,4,2180,3468,36,0,0
2312,335000.0,4.0,2.25,2030,13500,1.0,0,0,3,1230,1729,62,1,1
2313,740000.0,4.0,2.75,2490,17833,2.0,0,2,3,1490,558,46,1,1
2314,465000.0,4.0,1.75,1470,5350,1.0,0,0,3,980,118,70,1,1
2315,700000.0,3.0,2.75,2500,7378,1.0,0,0,5,1390,24,77,1,1
2316,785000.0,3.0,3.5,4500,21870,2.0,0,0,3,4500,734,21,0,1
2317,350000.0,3.0,3.25,1460,1592,2.0,0,0,3,1130,3672,19,1,0
2318,148000.0,1.0,1.0,620,8261,1.0,0,0,3,620,4496,86,0,1
2319,530000.0,3.0,1.75,1550,3680,1.0,0,0,3,1050,1758,98,1,1
2320,349000.0,3.0,2.5,1430,1002,3.0,0,0,3,1430,3920,23,0,0
2321,240000.0,3.0,1.5,1360,9760,1.5,0,0,5,1360,3249,41,0,0
2322,330000.0,3.0,2.5,2210,7557,2.0,0,0,3,2210,2754,36,0,0
2323,735000.0,4.0,1.75,2460,5100,1.5,0,0,5,1450,3848,116,1,1
2324,545000.0,3.0,2.5,2180,15693,1.0,0,0,4,1850,1411,46,1,0
2325,214950.0,3.0,1.75,1570,4875,1.0,0,0,4,1310,2337,48,1,0
2326,657500.0,4.0,2.75,4140,24190,2.0,0,0,3,4140,2770,23,0,0
2327,476000.0,3.0,1.0,1140,5500,1.5,0,0,4,1140,3265,117,0,0
2328,2888000.0,5.0,6.25,8670,64033,2.0,0,4,3,6120,619,60,1,1
2329,110000.0,2.0,1.0,800,15000,1.0,0,0,3,800,482,98,0,1
2330,292000.0,4.0,2.75,2414,7693,2.0,0,0,3,2414,2658,19,0,0
2331,317000.0,3.0,1.0,1160,8813,1.0,0,0,3,1160,699,73,0,1
2332,455000.0,4.0,2.5,3170,10688,2.0,0,2,3,3170,262,24,0,0
2333,1365000.0,5.0,3.5,4210,17258,2.0,0,3,3,4210,3606,30,0,0
2334,460000.0,3.0,2.0,2060,4437,1.0,0,0,3,1030,2978,96,1,0
2335,405000.0,3.0,2.0,1640,7201,1.0,0,0,3,1640,588,77,0,1
2336,333000.0,2.0,1.0,720,6686,1.0,0,0,3,720,4472,83,0,1
2337,427000.0,4.0,1.0,1860,4736,1.5,0,0,1,1860,2075,124,0,0
2338,742000.0,4.0,2.5,2810,10986,2.0,0,0,3,2810,1374,28,0,0
2339,465000.0,4.0,2.5,2090,9702,1.0,0,0,5,1320,1156,60,1,0
2340,809950.0,4.0,2.5,3280,6181,2.0,0,0,3,3280,1574,24,0,0
2341,619400.0,4.0,2.0,2090,3610,1.5,0,0,5,1790,4130,98,1,0
2342,762400.0,3.0,1.75,2430,14607,1.0,0,1,3,1230,3424,76,1,1
2343,535000.0,5.0,2.25,2520,49222,2.0,0,0,4,2520,1739,47,0,1
2344,881000.0,5.0,3.0,2510,4125,1.5,0,3,5,1590,3555,100,1,0
2345,813000.0,4.0,2.75,3370,6675,1.0,0,3,4,1920,985,77,1,0
2346,234000.0,3.0,2.0,1640,5280,1.5,0,0,5,1640,2430,115,0,0
2347,308900.0,3.0,2.5,2250,7294,2.0,0,0,3,2250,3446,31,0,0
2348,450000.0,4.0,2.5,2300,19250,1.0,0,0,4,2300,714,70,0,1
2349,547500.0,3.0,3.5,1650,2262,3.0,0,0,3,1650,4052,15,0,0
2350,399950.0,2.0,1.0,710,1131,2.0,0,0,4,710,2027,82,0,0
2351,516000.0,4.0,3.5,2550,8698,2.0,0,0,3,2550,4295,18,0,0
2352,250000.0,2.0,1.5,982,846,2.0,0,0,3,806,72,19,1,0
2353,475000.0,3.0,2.25,1630,2520,2.0,0,0,3,1630,1666,20,0,0
2354,415000.0,4.0,2.5,2550,4500,2.0,0,0,3,2550,3629,16,0,0
2355,545000.0,2.0,1.25,1240,2150,2.0,0,0,3,1240,4134,11,0,0
2356,329950.0,3.0,2.5,2456,7566,2.0,0,0,3,2456,2815,13,0,1
2357,1325000.0,5.0,2.25,3200,20158,1.0,0,0,3,1600,1829,60,1,1
2358,784000.0,3.0,3.5,3950,111078,1.5,0,0,3,2460,1643,36,1,0
2359,610750.0,4.0,2.25,2180,7297,2.0,0,0,3,2180,1783,41,0,0
2360,578000.0,4.0,2.5,3140,9225,1.0,0,2,5,1770,3556,59,1,0
2361,1485000.0,4.0,3.75,4030,10800,2.0,0,0,3,4030,3718,19,0,0
2362,501000.0,3.0,1.75,1970,7972,1.0,0,3,5,1370,4264,49,1,0
2363,465250.0,5.0,2.0,1940,7642,1.5,0,0,3,1940,1662,68,0,1
2364,2250000.0,5.0,4.25,4860,9453,1.5,0,1,5,3100,1344,120,1,0
2365,1095000.0,0.0,0.0,3064,4764,3.5,0,2,3,3064,4164,35,0,1
2366,315000.0,2.0,1.0,970,5665,1.0,0,0,4,970,3385,117,0,0
2367,900000.0,4.0,2.25,2460,44431,1.0,0,0,4,2460,3554,68,0,1
2368,789500.0,4.0,2.5,3010,6100,2.0,0,0,3,3010,3775,20,0,0
2369,678500.0,3.0,2.0,2460,6600,1.0,0,2,4,1370,4354,73,1,0
2370,342500.0,3.0,2.0,2080,11375,1.0,0,0,3,2080,2796,23,0,0
2371,860000.0,4.0,3.25,3960,7012,2.0,0,0,3,3960,1611,20,0,0
2372,306000.0,4.0,2.5,2490,8124,2.0,0,0,3,2490,2538,24,0,0
2373,580000.0,5.0,2.0,2060,6000,2.0,0,0,3,2060,1770,122,0,1
2374,405000.0,3.0,1.0,1330,15678,1.0,0,0,3,900,2566,41,1,0
2375,510000.0,3.0,1.75,1600,19200,1.0,0,0,4,1600,695,58,0,0
2376,173000.0,2.0,1.0,820,10450,1.0,0,0,4,820,160,60,0,0
2377,210000.0,4.0,1.75,1200,7680,1.0,0,0,3,1200,2702,57,0,1
2378,445000.0,3.0,1.0,1050,5664,1.0,0,0,4,910,4193,78,1,1
2379,585000.0,3.0,2.5,1910,1501,2.5,0,0,3,1530,2305,18,1,0
2380,381000.0,3.0,1.75,1800,6000,1.0,0,0,5,900,258,75,1,0
2381,890000.0,3.0,2.25,2060,8640,1.0,0,0,4,2060,3407,59,0,0
2382,235000.0,3.0,1.75,1840,9697,1.0,0,0,4,1500,423,40,1,0
2383,480000.0,3.0,2.5,1250,1103,3.0,0,2,3,1250,3491,20,0,0
2384,575000.0,2.0,1.0,1510,4032,1.5,0,0,3,1310,1660,90,1,1
2385,350000.0,4.0,2.25,2300,4600,1.5,0,0,4,1340,1017,121,1,0
2386,259000.0,4.0,1.5,1490,7560,2.0,0,0,3,1490,2256,59,0,1
2387,599000.0,5.0,2.75,2820,4608,1.0,0,0,3,1450,2608,58,1,1
2388,210000.0,4.0,1.5,1130,7840,1.0,0,0,4,1130,2816,55,0,0
2389,1184000.0,4.0,2.5,3200,7500,1.5,0,1,5,1860,3967,77,1,1
2390,545000.0,3.0,1.0,1510,5000,1.5,0,0,3,1510,3644,116,0,1
2391,299995.0,3.0,2.5,1970,7500,2.0,0,0,3,1970,3406,37,0,1
2392,440000.0,3.0,1.0,1210,5750,1.5,0,0,4,1210,3875,115,0,0
2393,699000.0,4.0,2.5,3280,27441,2.0,0,0,3,3280,3991,29,0,0
2394,795000.0,3.0,2.0,2420,17859,1.0,0,1,5,1500,3928,46,1,0
2395,445000.0,5.0,1.75,2460,6846,1.5,0,0,5,1340,3773,114,1,1
2396,397990.0,3.0,1.0,1180,11862,1.0,0,0,4,1180,371,77,0,0
2397,706000.0,3.0,2.75,1900,6400,1.0,0,0,5,1410,3233,83,1,0
2398,363000.0,3.0,3.25,1651,1779,2.0,0,0,3,1341,178,17,1,0
2399,850000.0,4.0,2.25,2130,11843,2.0,0,0,4,2130,4001,53,0,0
2400,620000.0,2.0,1.0,1430,3000,1.5,0,0,3,1300,1888,96,1,0
2401,1228000.0,4.0,2.5,5730,44947,2.0,0,4,3,4280,1746,34,1,0
2402,333000.0,4.0,2.5,1910,9244,1.0,0,0,4,1910,3650,62,0,0
2403,743000.0,3.0,1.75,2110,11250,1.0,0,0,4,2110,4371,64,0,1
2404,448000.0,2.0,1.5,1630,3780,1.0,0,0,4,890,2855,85,1,1
2405,485000.0,4.0,2.5,2470,35073,2.0,0,0,3,2470,1360,36,0,0
2406,489950.0,4.0,2.25,2640,31941,1.0,0,0,4,2640,1270,39,0,0
2407,498500.0,5.0,2.75,2990,7420,2.0,0,0,3,2990,3218,29,0,0
2408,531000.0,3.0,2.5,2120,9736,2.0,0,0,3,2120,1008,37,0,1
2409,670000.0,3.0,2.5,2050,6420,1.0,0,3,3,1730,3622,69,1,1
2410,310000.0,5.0,3.0,1880,5000,1.0,0,0,3,1100,3759,28,1,0
2411,835000.0,3.0,3.0,2790,12523,2.0,1,4,4,1600,2382,48,1,0
2412,1688000.0,4.0,2.5,3000,7500,2.0,0,0,3,3000,3042,88,0,1
2413,495000.0,4.0,2.5,2140,7245,2.0,0,0,3,2140,3755,22,0,0
2414,495000.0,3.0,2.0,1769,9300,1.0,0,0,4,1769,3540,70,0,1
2415,440000.0,3.0,1.0,1710,6556,1.5,0,0,4,1200,474,99,1,1
2416,280000.0,1.0,0.75,420,6720,1.0,0,0,3,420,3603,103,0,1
2417,1070000.0,4.0,2.5,3270,35445,2.0,0,0,3,3270,3687,36,0,0
2418,1034500.0,4.0,2.5,2370,10858,2.0,0,0,3,2370,227,22,0,0
2419,248000.0,4.0,2.5,1770,5855,2.0,0,0,3,1770,1841,22,0,0
2420,294000.0,4.0,2.5,2210,8465,1.0,0,0,3,1490,3484,35,1,1
2421,561000.0,3.0,2.25,1710,4140,2.0,0,0,3,1710,1712,21,0,1
2422,656500.0,4.0,2.0,2710,4750,1.0,0,0,4,1460,3754,106,1,1
2423,660000.0,3.0,3.0,2340,2970,2.0,0,0,5,2160,3989,100,1,0
2424,370000.0,2.0,1.0,1220,17172,1.0,0,0,4,1220,697,78,0,1
2425,349950.0,3.0,1.0,1060,9525,1.0,0,0,3,1060,1315,59,0,1
2426,223000.0,2.0,1.0,910,9869,1.0,0,0,3,910,351,68,0,1
2427,560000.0,4.0,1.75,1880,3880,1.5,0,0,4,1090,2739,81,1,0
2428,594000.0,4.0,1.75,1870,5200,2.0,0,0,4,1200,4021,88,1,0
2429,600000.0,3.0,2.25,1480,5400,2.0,0,0,4,1480,4165,111,0,1
2430,315000.0,3.0,2.5,1880,7000,2.0,0,0,3,1880,362,32,0,0
2431,430000.0,4.0,1.75,1890,6000,1.0,0,0,4,1110,732,78,1,1
2432,440000.0,3.0,2.75,1560,7392,1.0,0,0,5,1030,1010,53,1,0
2433,312500.0,2.0,1.5,1070,1200,2.0,0,0,3,1070,4427,26,0,0
2434,1240000.0,5.0,4.0,4410,14380,2.0,0,0,3,4410,1203,19,0,0
2435,300000.0,3.0,3.25,1470,1235,2.0,0,0,3,1180,3547,17,1,0
2436,680000.0,3.0,2.5,2570,3600,2.5,0,0,3,2570,944,18,0,0
2437,336750.0,2.0,2.25,1170,1011,2.0,0,0,3,1170,1931,16,0,0
2438,822500.0,5.0,3.5,2320,4960,2.0,0,0,5,1720,3485,99,1,0
2439,589000.0,4.0,3.0,2440,9600,2.0,0,0,5,2440,342,64,0,0
2440,863000.0,4.0,2.5,4120,22370,2.0,0,0,3,4120,1090,28,0,0
2441,210000.0,2.0,1.75,1440,5680,1.0,0,0,4,1440,2119,47,0,1
2442,206135.0,3.0,1.0,1340,11070,1.0,0,0,4,1340,455,47,0,1
2443,1125000.0,6.0,3.75,3010,4360,2.0,0,0,3,2000,4110,11,1,0
2444,285000.0,3.0,1.75,1840,8601,1.0,0,0,3,920,3962,120,1,1
2445,230000.0,2.0,1.0,930,7550,1.0,0,0,3,930,632,39,0,0
2446,845000.0,4.0,2.75,4070,115434,2.0,0,0,3,4070,606,23,0,0
2447,350000.0,3.0,1.75,1820,9545,1.0,0,0,3,1230,2594,49,1,0
2448,304000.0,3.0,1.0,1280,8184,1.5,0,0,4,1280,1175,78,0,1
2449,370000.0,2.0,1.0,900,4600,1.0,0,0,3,900,2615,74,0,1
2450,810000.0,3.0,1.75,1980,13503,1.0,0,2,4,1320,2292,73,1,0
2451,440000.0,4.0,2.25,2010,7575,1.0,0,0,3,1220,906,51,1,0
2452,1030000.0,4.0,2.5,2750,4800,2.0,0,0,3,1960,3637,120,1,1
2453,775000.0,4.0,2.0,3140,10875,1.0,0,1,3,1940,2964,86,1,1
2454,1335000.0,5.0,2.25,4200,5800,2.5,0,0,4,2910,81,119,1,1
2455,235000.0,3.0,1.75,1900,8540,1.0,0,0,3,950,630,45,1,0
2456,499950.0,3.0,1.0,1830,3000,1.5,0,0,3,1430,3702,99,1,1
2457,622500.0,5.0,2.75,3320,23760,2.0,0,0,4,2190,915,50,1,0
2458,300000.0,4.0,2.5,2700,10814,1.0,0,0,4,1560,487,59,1,0
2459,205000.0,3.0,1.0,1290,6566,1.0,0,0,5,1290,2811,49,0,0
2460,435000.0,3.0,1.75,1500,8173,1.0,0,0,3,1500,4255,28,0,0
2461,697000.0,4.0,2.75,3650,48351,1.5,0,0,4,3650,1494,47,0,1
2462,153000.0,3.0,1.0,1270,6405,1.5,0,0,3,1270,411,81,0,0
2463,454000.0,4.0,2.25,2630,39000,2.0,0,0,3,2630,895,46,0,1
2464,345000.0,2.0,1.5,1800,26615,1.0,0,0,5,1240,2806,38,1,0
2465,585000.0,3.0,1.0,1870,2807,1.5,0,0,4,1580,246,98,1,0
2466,380000.0,4.0,2.5,2540,6365,2.0,0,0,3,1870,1769,25,1,0
2467,250600.0,4.0,2.5,1930,8660,1.0,0,0,3,1120,1698,44,1,1
2468,890000.0,4.0,2.25,2770,13500,2.0,0,0,3,2770,3819,51,0,0
2469,370000.0,4.0,2.5,2220,5338,2.0,0,0,3,2220,3490,24,0,0
2470,369500.0,3.0,1.5,1650,9957,1.0,0,0,4,1100,790,64,1,1
2471,883000.0,4.0,2.5,3670,54450,2.0,0,0,3,3670,495,26,0,0
2472,950000.0,4.0,2.5,3770,35081,2.0,0,0,3,3770,97,36,0,0
2473,615000.0,3.0,1.75,2350,20820,1.0,0,0,4,1800,3869,47,1,1
2474,305000.0,3.0,1.5,1210,5240,1.0,0,0,4,610,3579,42,1,0
2475,590000.0,4.0,2.5,2010,7972,2.0,0,0,4,2010,2837,36,0,0
2476,485000.0,3.0,2.5,1580,6065,2.0,0,0,3,1580,2061,40,0,0
2477,215000.0,2.0,1.0,710,7200,1.0,0,0,3,710,3883,82,0,1
2478,430000.0,3.0,2.0,1910,5040,1.5,0,0,3,1910,2083,54,0,0
2479,324900.0,4.0,2.5,1880,7965,2.0,0,0,3,1880,1846,25,0,0
2480,849900.0,2.0,2.0,2280,641203,2.0,0,0,3,2280,4415,35,0,1
2481,975000.0,5.0,2.75,3100,10014,1.0,0,2,4,1660,4419,52,1,0
2482,910000.0,5.0,2.5,2350,4000,2.0,0,0,3,2350,2439,32,0,0
2483,459950.0,3.0,1.75,1850,6869,1.0,0,2,5,1100,1892,106,1,1
2484,325000.0,3.0,2.5,2070,8337,2.0,0,0,3,2070,2299,28,0,0
2485,513000.0,4.0,2.75,2020,7070,1.0,0,0,5,1010,4384,67,1,0
2486,475000.0,3.0,2.25,1580,12177,1.0,0,0,3,1200,1866,44,1,1
2487,419000.0,4.0,2.5,2690,7947,2.0,0,0,3,2690,826,32,0,0
2488,760000.0,4.0,2.5,2420,10285,1.0,0,4,3,1700,614,67,1,1
2489,1120000.0,5.0,1.5,2540,6660,2.0,0,3,4,2340,4491,71,1,1
2490,129000.0,2.0,1.0,1150,30184,1.0,0,0,3,1150,1287,75,0,1
2491,725000.0,5.0,2.5,3210,12000,1.0,0,0,4,1830,894,57,1,0
2492,580000.0,3.0,2.5,2040,4627,2.0,0,0,3,2040,1357,33,0,0
2493,385000.0,3.0,2.25,1920,4833,1.0,0,0,4,1060,142,104,1,0
2494,265000.0,4.0,1.75,1900,10588,1.0,0,0,5,1900,652,67,0,0
2495,1735000.0,3.0,2.5,4310,32093,1.5,0,4,5,2510,1476,43,1,0
2496,330000.0,3.0,2.5,1070,1155,2.0,0,0,3,720,3331,20,1,0
2497,665000.0,4.0,2.5,2790,43091,2.0,0,0,4,2790,1707,36,0,0
2498,799000.0,3.0,2.5,2860,4442,2.0,0,0,3,2860,3277,25,0,0
2499,589000.0,3.0,2.0,2250,8800,1.0,0,0,4,1250,2832,100,1,1
2500,1695000.0,2.0,2.25,3170,3000,2.0,0,2,5,1990,2618,125,1,0
2501,538000.0,3.0,1.0,1460,7200,1.0,0,0,3,1260,4112,119,1,1
2502,530100.0,3.0,1.0,1540,3399,1.5,0,0,3,1200,498,99,1,1
2503,718500.0,3.0,2.0,2910,6600,2.0,0,0,4,1920,3064,125,1,1
2504,299000.0,3.0,1.75,1180,13927,1.0,0,0,5,1180,1482,63,0,0
