customer_id,order_date,product_id,category_id,category_name,product_name,quantity,price,payment_method,city,review_score,gender,age,order_month
19327,2024-04-26,454,50,4,18,3,334.71,1,242,5.0,0,26,4
77848,2024-07-14,713,20,2,15,4,88.02,1,765,5.0,0,39,7
99026,2024-08-18,665,20,2,15,5,470.2,2,888,1.0,0,34,8
48813,2025-03-14,395,10,1,5,1,191.02,2,904,5.0,0,75,3
88937,2025-01-04,504,30,3,23,2,240.14,0,187,5.0,1,34,1
29312,2024-08-12,481,30,3,12,4,354.83,1,776,5.0,1,64,8
21298,2025-01-17,479,30,3,2,4,276.73,2,873,3.0,1,55,1
82746,2024-11-18,101,50,4,18,3,263.16,0,49,5.0,1,35,11
45270,2024-04-26,685,40,0,7,1,410.45,0,713,4.0,0,71,4
65819,2024-06-16,691,50,4,18,2,255.9,2,177,4.0,1,34,6
14029,2025-02-20,436,50,4,24,4,113.64,2,359,5.0,0,57,2
42097,2024-05-08,317,10,1,6,3,213.16,0,897,5.0,0,63,5
78056,2024-09-21,313,40,0,11,2,113.24,2,812,5.0,1,43,9
29123,2024-09-12,506,20,2,20,3,72.66,1,145,5.0,0,39,9
11363,2024-10-02,816,10,1,17,3,81.96,2,598,2.0,1,63,10
47637,2024-09-28,197,40,0,4,2,484.93,1,926,5.0,0,42,9
72471,2024-08-22,557,30,3,12,3,116.13,1,444,5.0,0,69,8
55956,2024-05-17,110,20,2,10,3,416.88,1,772,5.0,0,70,5
60036,2024-11-27,244,20,2,14,4,333.23,0,803,5.0,0,57,11
65235,2024-07-29,554,40,0,4,1,299.39,2,309,3.0,1,19,7
68904,2024-12-16,957,10,1,6,4,266.13,1,81,5.0,0,25,12
11101,2024-09-27,750,50,4,18,5,96.94,1,805,4.0,0,22,9
91161,2024-05-29,556,50,4,22,3,378.67,2,622,4.0,1,25,5
31593,2025-02-16,343,50,4,22,1,415.49,1,870,5.0,0,44,2
19180,2024-08-17,427,30,3,12,2,351.84,0,511,1.0,0,50,8
21588,2024-03-25,112,40,0,7,2,298.63,1,829,5.0,0,33,3
92632,2024-10-15,712,50,4,18,3,218.49,0,564,4.0,1,26,10
92429,2024-09-20,710,10,1,5,4,303.16,1,304,4.0,1,50,9
99265,2024-08-24,532,10,1,17,5,266.04,1,218,5.0,0,43,8
12167,2024-11-20,500,30,3,23,1,187.51,2,905,4.0,0,46,11
22739,2024-07-15,196,30,3,2,5,217.55,0,814,5.0,1,24,7
51408,2025-02-14,511,40,0,19,2,212.48,1,331,4.0,1,59,2
98186,2024-08-25,606,50,4,13,1,134.35,0,347,4.0,0,47,8
31253,2024-12-11,226,40,0,19,3,428.95,1,492,5.0,1,43,12
34709,2024-10-28,636,20,2,20,2,115.08,0,932,5.0,0,19,10
96221,2025-02-14,136,50,4,18,1,88.76,1,185,5.0,1,31,2
98713,2025-02-05,260,20,2,15,1,463.67,0,77,5.0,1,37,2
79880,2024-06-01,664,30,3,12,5,308.42,1,752,3.0,1,20,6
79018,2024-09-08,460,50,4,22,2,150.37,1,681,5.0,0,54,9
88218,2025-02-04,299,20,2,15,3,225.1,2,438,5.0,1,40,2
69327,2024-08-28,183,50,4,24,3,105.43,1,655,4.0,0,72,8
52134,2024-04-11,592,50,4,0,1,340.27,0,939,1.0,1,65,4
39427,2024-06-13,292,20,2,20,3,498.44,0,94,3.0,1,60,6
55371,2024-04-02,753,50,4,0,4,263.69,1,775,5.0,1,73,4
96190,2024-11-04,415,50,4,24,5,365.81,1,597,5.0,1,18,11
55421,2025-03-16,315,30,3,1,2,307.12,2,530,4.0,1,26,3
36683,2025-02-21,125,10,1,5,2,95.77,1,196,5.0,1,68,2
96700,2024-03-27,598,30,3,9,4,474.04,1,774,5.0,0,64,3
15505,2024-10-25,465,50,4,24,2,350.15,0,270,4.0,0,19,10
46965,2025-02-21,329,30,3,23,3,343.98,1,891,5.0,0,47,2
73481,2024-08-24,538,30,3,12,4,197.51,2,40,5.0,1,22,8
32978,2024-11-11,667,30,3,23,4,478.17,1,791,4.0,0,25,11
60294,2024-04-19,486,30,3,1,4,150.77,0,849,5.0,0,26,4
27462,2024-09-08,864,10,1,17,5,466.38,0,292,3.0,1,67,9
58481,2024-04-18,128,50,4,24,4,99.56,1,845,5.0,1,57,4
93038,2025-01-06,847,40,0,19,5,125.08,2,582,5.0,1,36,1
82649,2024-11-26,983,20,2,10,1,419.8,0,770,5.0,1,60,11
47335,2024-08-25,776,10,1,21,5,310.78,1,147,5.0,0,49,8
90319,2024-06-25,797,30,3,2,4,164.55,1,795,5.0,0,69,6
86183,2025-02-21,263,50,4,24,3,204.96,1,698,5.0,0,72,2
24175,2025-03-19,122,40,0,11,5,470.43,2,207,4.0,1,25,3
73858,2024-05-21,604,20,2,15,4,488.49,1,819,4.0,1,42,5
52435,2024-11-11,529,10,1,16,5,340.31,0,919,4.0,1,18,11
11455,2024-04-14,374,50,4,24,2,101.7,0,958,1.0,0,48,4
93036,2025-01-28,964,50,4,24,4,189.3,0,768,4.0,1,30,1
76569,2025-01-12,447,30,3,9,1,428.62,0,491,4.0,0,56,1
13356,2024-12-27,232,50,4,0,5,408.95,1,159,2.0,1,38,12
95980,2024-12-06,804,40,0,11,1,106.07,1,235,5.0,0,75,12
13042,2024-05-15,464,20,2,15,5,254.8,1,441,4.0,0,54,5
64649,2024-12-07,438,40,0,7,5,132.98,1,3,5.0,1,45,12
79954,2024-07-25,295,20,2,20,5,115.58,0,892,4.0,0,31,7
73957,2024-07-28,834,40,0,7,5,137.29,0,759,4.0,1,24,7
96551,2024-10-21,526,30,3,9,2,19.72,2,195,3.0,0,25,10
85518,2025-03-11,519,50,4,0,1,292.66,1,173,5.0,1,75,3
82689,2024-09-23,254,30,3,9,1,169.29,1,784,4.0,0,23,9
87052,2024-06-13,815,10,1,21,3,310.7,0,874,5.0,1,67,6
35514,2024-08-12,791,20,2,3,4,216.69,1,669,4.0,0,35,8
78620,2024-07-11,909,10,1,16,1,89.38,2,850,3.0,0,47,7
96418,2024-09-18,939,30,3,2,2,325.88,0,494,5.0,0,64,9
80018,2024-11-06,257,30,3,2,4,265.26,0,840,4.0,1,65,11
25370,2024-09-09,576,10,1,6,1,366.61,1,666,2.0,0,57,9
30282,2025-02-19,411,10,1,6,3,91.79,2,876,5.0,1,68,2
11578,2024-05-22,787,40,0,4,2,36.37,0,51,4.0,1,35,5
97390,2024-07-24,512,10,1,5,3,312.87,2,109,5.0,0,71,7
22729,2024-03-31,649,30,3,1,2,131.22,0,936,4.0,1,32,3
32747,2024-06-30,322,50,4,0,1,24.0,1,660,3.0,1,71,6
93277,2024-06-20,428,40,0,11,1,487.74,1,367,5.0,0,70,6
31245,2024-07-25,209,20,2,14,1,96.75,1,525,4.0,0,39,7
50842,2024-10-14,300,50,4,13,3,266.5,1,824,4.0,1,58,10
42780,2024-11-26,482,40,0,4,4,121.29,2,624,4.0,1,32,11
43949,2025-01-28,346,30,3,1,3,158.75,2,227,4.0,0,27,1
50142,2024-10-18,347,20,2,3,2,150.51,1,657,5.0,1,18,10
97111,2024-09-07,897,40,0,7,4,14.47,0,135,5.0,0,33,9
88321,2024-09-22,738,10,1,17,5,193.09,0,908,5.0,1,48,9
95344,2024-10-12,551,20,2,10,3,360.32,1,959,3.0,1,61,10
88797,2024-10-26,244,30,3,12,3,216.9,2,727,4.0,0,43,10
88975,2024-11-14,577,50,4,24,3,149.49,1,521,4.0,1,59,11
52849,2024-03-20,829,20,2,20,3,99.38,0,318,5.0,0,19,3
25985,2025-02-07,480,40,0,7,2,353.23,0,631,5.0,1,65,2
74178,2024-12-13,179,10,1,17,1,20.84,2,302,2.0,1,52,12
16797,2024-07-27,333,40,0,8,1,124.08,2,583,5.0,1,59,7
61595,2024-11-01,586,40,0,7,2,395.01,0,927,5.0,0,32,11
57134,2024-08-29,101,10,1,5,4,49.31,2,38,5.0,0,42,8
54710,2024-04-11,343,10,1,17,5,240.37,2,255,5.0,1,27,4
45307,2025-01-14,162,40,0,8,1,69.76,1,887,1.0,0,68,1
98156,2024-03-20,759,40,0,19,3,371.43,2,863,5.0,0,48,3
85771,2024-12-18,299,10,1,17,2,336.34,2,64,4.0,0,56,12
69632,2024-11-13,451,30,3,9,3,87.72,1,642,5.0,1,36,11
39305,2024-07-25,846,50,4,18,4,134.12,1,87,2.0,1,32,7
42739,2024-09-29,149,10,1,6,5,486.9,2,285,5.0,1,43,9
19510,2024-10-21,648,20,2,3,4,296.5,0,276,5.0,1,25,10
79723,2024-07-16,568,10,1,17,1,393.9,0,613,5.0,1,44,7
58363,2024-09-02,536,10,1,6,5,87.27,2,512,5.0,1,63,9
54476,2025-01-14,678,10,1,16,2,184.2,2,851,5.0,0,21,1
81507,2025-01-13,611,20,2,15,1,124.01,1,504,5.0,0,58,1
14376,2025-02-15,840,40,0,19,5,20.46,0,199,3.0,1,34,2
98227,2024-05-25,960,10,1,21,4,356.25,1,586,2.0,0,75,5
32637,2024-07-15,175,20,2,14,3,101.45,0,937,3.0,0,33,7
32787,2024-12-05,359,50,4,22,5,88.57,1,421,5.0,1,28,12
64016,2024-10-29,970,30,3,2,1,189.89,2,733,5.0,0,61,10
38808,2024-04-21,928,20,2,20,2,313.67,0,787,5.0,1,73,4
48725,2024-06-02,471,10,1,17,2,411.33,2,884,4.0,0,64,6
79047,2024-09-16,517,50,4,0,3,310.39,0,721,4.0,1,62,9
84001,2024-09-17,970,10,1,17,5,332.86,2,181,5.0,1,67,9
24025,2024-10-16,761,10,1,6,5,62.46,2,59,5.0,0,54,10
72324,2024-04-19,735,40,0,11,1,267.65,1,100,4.0,1,64,4
93644,2025-01-31,734,20,2,14,2,361.74,2,900,5.0,1,33,1
35717,2025-03-10,374,40,0,8,1,239.35,1,106,5.0,0,34,3
79189,2024-08-30,639,40,0,7,1,399.18,2,111,5.0,1,66,8
97433,2024-07-26,677,10,1,16,4,418.88,2,577,5.0,1,59,7
46834,2024-06-24,506,10,1,16,5,365.33,1,80,3.0,1,24,6
91867,2024-05-20,893,20,2,14,1,316.41,2,587,4.0,0,45,5
15872,2025-03-14,733,10,1,17,2,185.4,0,718,5.0,1,39,3
41333,2024-05-04,459,10,1,6,3,398.31,1,719,4.0,1,43,5
82894,2024-12-15,585,20,2,14,1,499.23,0,299,5.0,1,58,12
73282,2024-07-23,883,50,4,24,1,423.98,0,339,5.0,1,24,7
37729,2024-12-31,180,30,3,2,2,127.95,1,151,1.0,0,48,12
48803,2024-09-27,285,30,3,9,1,481.21,0,508,5.0,1,31,9
36855,2024-09-22,132,10,1,5,2,301.92,1,650,5.0,0,43,9
40540,2024-10-25,509,10,1,5,3,492.35,2,569,5.0,1,72,10
17074,2024-06-02,224,30,3,2,1,260.52,1,42,5.0,1,37,6
62821,2025-01-15,146,10,1,21,5,184.27,2,410,2.0,0,36,1
65571,2024-03-20,646,20,2,10,1,135.56,0,459,5.0,1,20,3
19925,2025-01-29,747,20,2,20,3,364.55,0,550,5.0,0,51,1
56744,2024-08-17,798,50,4,18,5,301.66,0,376,5.0,0,27,8
99850,2025-02-27,453,40,0,8,3,392.26,0,36,3.0,0,50,2
91017,2025-01-29,408,40,0,8,2,436.2,2,466,5.0,0,26,1
55304,2024-11-16,417,10,1,21,1,36.52,1,563,5.0,0,34,11
41567,2025-01-25,292,20,2,3,4,256.18,2,500,5.0,0,32,1
28844,2024-04-30,580,40,0,11,2,378.89,1,273,4.0,1,51,4
89576,2024-09-21,774,30,3,23,3,82.53,0,363,5.0,0,26,9
95795,2024-06-28,955,10,1,17,4,205.6,2,818,3.0,1,22,6
27117,2024-11-27,312,20,2,10,4,245.65,2,913,4.0,0,66,11
39659,2025-02-26,881,20,2,14,2,311.84,1,509,4.0,1,75,2
63665,2024-11-14,747,30,3,23,1,168.47,1,836,5.0,0,41,11
19863,2024-05-14,315,40,0,7,2,180.67,0,827,3.0,0,24,5
98418,2024-05-28,471,30,3,1,2,493.95,1,154,5.0,0,63,5
50575,2024-09-24,107,50,4,0,4,225.83,2,396,5.0,1,29,9
81790,2024-04-15,854,10,1,16,5,372.39,2,572,5.0,1,74,4
78752,2024-04-07,158,30,3,12,5,178.2,2,401,3.0,0,49,4
14520,2024-12-22,222,30,3,1,3,372.61,2,58,1.0,0,69,12
51391,2025-02-15,418,30,3,2,5,246.68,1,633,5.0,0,31,2
95940,2024-06-24,672,10,1,21,3,295.67,1,97,4.0,1,29,6
19238,2025-01-11,517,10,1,5,2,108.34,1,119,5.0,1,70,1
24744,2024-07-08,818,10,1,16,5,200.44,0,807,5.0,1,34,7
35625,2024-11-24,863,30,3,12,2,19.35,1,370,3.0,1,22,11
45508,2024-10-15,300,50,4,18,3,452.9,0,858,5.0,0,53,10
49017,2024-05-07,128,20,2,10,1,255.32,0,760,4.0,0,70,5
52278,2024-07-25,749,10,1,6,3,461.91,0,183,3.0,1,21,7
14109,2024-07-17,149,20,2,20,5,179.92,0,736,3.0,1,48,7
98997,2024-10-22,703,50,4,24,3,407.83,1,653,2.0,1,59,10
40188,2025-02-24,533,10,1,17,1,475.07,2,223,5.0,0,75,2
11645,2024-12-23,642,20,2,20,5,367.65,1,325,5.0,0,65,12
65284,2025-01-14,290,20,2,15,3,127.78,2,771,4.0,1,75,1
45059,2025-01-15,856,50,4,24,1,230.09,2,377,1.0,1,49,1
60063,2024-12-19,173,50,4,0,1,432.67,0,263,5.0,0,68,12
27736,2024-11-08,106,20,2,15,1,497.89,2,802,5.0,0,58,11
26583,2024-04-10,217,20,2,3,4,43.23,1,387,5.0,1,60,4
27730,2025-03-19,385,30,3,1,1,366.27,0,852,5.0,1,44,3
72159,2024-05-12,329,40,0,7,3,227.07,1,773,5.0,1,64,5
72238,2024-03-28,435,20,2,20,2,74.46,2,329,5.0,0,74,3
38114,2024-05-09,817,30,3,2,2,287.85,2,779,4.0,1,20,5
19405,2024-06-29,433,10,1,5,4,48.94,0,102,5.0,0,23,6
93547,2024-06-29,663,40,0,7,3,100.15,0,786,4.0,1,65,6
49262,2024-07-14,910,20,2,10,3,25.79,2,811,5.0,1,22,7
97874,2024-05-30,967,20,2,10,5,381.31,2,381,5.0,1,71,5
76505,2024-12-11,295,40,0,4,5,250.07,0,29,5.0,0,19,12
41014,2024-07-11,569,40,0,11,1,390.35,1,899,5.0,1,34,7
94899,2024-03-19,853,30,3,23,5,309.64,1,174,4.0,0,47,3
21391,2025-01-11,143,10,1,17,1,63.56,0,626,5.0,1,28,1
99233,2024-09-08,842,20,2,14,1,273.56,1,945,5.0,1,43,9
35246,2024-10-11,209,10,1,6,3,152.68,0,923,5.0,0,46,10
65789,2024-08-12,368,30,3,23,3,91.58,0,702,5.0,1,69,8
68218,2024-06-11,680,50,4,0,4,237.15,1,433,4.0,0,39,6
87200,2025-02-11,937,10,1,6,1,391.58,1,277,4.0,1,68,2
87478,2024-04-19,788,30,3,23,1,22.21,0,955,4.0,0,50,4
35014,2024-07-28,149,20,2,15,1,54.19,0,266,5.0,1,33,7
73507,2024-12-25,133,20,2,20,4,54.68,1,41,4.0,1,74,12
33203,2024-05-31,236,50,4,13,5,366.17,1,607,5.0,1,62,5
10792,2024-04-21,898,50,4,13,2,31.51,2,169,5.0,0,49,4
69895,2024-04-27,848,20,2,10,3,435.72,2,782,5.0,1,50,4
19845,2024-10-26,798,30,3,9,2,367.78,0,516,2.0,1,45,10
57116,2024-10-06,319,20,2,10,5,11.73,0,78,5.0,0,60,10
90219,2024-07-15,430,40,0,4,1,405.65,1,889,5.0,1,58,7
99259,2024-09-04,426,50,4,13,3,232.33,0,300,5.0,0,62,9
47814,2024-07-17,557,20,2,14,1,146.28,1,158,4.0,0,39,7
55438,2024-06-09,716,10,1,6,3,82.65,1,648,3.0,1,51,6
84328,2025-02-06,122,10,1,17,1,420.63,0,372,3.0,1,54,2
35155,2024-11-19,956,10,1,21,2,496.93,2,43,5.0,0,20,11
72701,2024-03-22,828,50,4,22,5,395.78,2,875,5.0,0,56,3
43869,2024-06-27,306,30,3,12,2,55.63,0,860,3.0,0,69,6
57419,2024-12-15,222,10,1,21,2,423.22,2,8,2.0,1,29,12
24147,2024-08-23,568,30,3,9,1,268.26,1,112,1.0,1,29,8
21838,2024-06-25,582,10,1,16,2,289.97,1,612,4.0,1,70,6
37330,2024-03-27,881,50,4,24,5,219.26,0,931,2.0,0,49,3
69487,2024-08-31,729,50,4,24,4,464.28,1,673,4.0,0,62,8
64496,2024-06-18,146,40,0,11,1,405.91,1,46,1.0,1,61,6
11021,2024-08-12,114,20,2,20,5,67.92,0,561,5.0,1,47,8
21063,2025-01-23,327,20,2,14,2,499.5,0,120,5.0,1,66,1
95274,2024-05-15,126,20,2,20,5,323.9,1,75,2.0,0,45,5
11871,2024-09-23,479,30,3,9,3,258.28,0,164,5.0,1,65,9
89789,2024-04-19,953,30,3,9,4,204.06,1,252,5.0,1,71,4
92942,2025-01-17,489,20,2,10,3,171.95,0,32,5.0,0,29,1
21664,2024-06-10,395,40,0,8,3,326.37,0,767,5.0,0,39,6
94070,2024-11-26,822,50,4,24,2,236.61,0,948,5.0,1,67,11
97102,2024-03-28,663,50,4,24,4,286.82,1,656,3.0,0,55,3
71609,2025-01-22,510,20,2,14,2,345.89,0,806,5.0,1,24,1
54318,2024-06-29,142,10,1,5,2,491.97,1,134,4.0,1,18,6
99887,2024-09-24,237,50,4,13,1,101.82,2,590,5.0,0,50,9
97829,2024-10-09,640,30,3,12,5,143.03,2,340,4.0,1,38,10
46034,2024-04-26,995,40,0,7,5,115.91,0,737,5.0,1,54,4
76076,2024-12-20,184,10,1,6,4,457.54,0,841,4.0,0,29,12
74233,2024-10-13,750,50,4,0,2,103.2,0,519,5.0,0,60,10
33094,2024-08-12,298,30,3,1,2,387.05,2,378,5.0,1,68,8
99414,2024-08-17,186,20,2,10,4,365.04,0,259,3.0,0,55,8
49993,2024-03-23,880,10,1,16,1,162.38,2,755,5.0,0,73,3
24639,2024-05-30,797,10,1,5,3,238.77,2,220,5.0,0,49,5
80803,2024-03-24,882,30,3,12,1,293.0,0,832,5.0,1,26,3
56431,2024-07-03,600,20,2,10,3,150.42,1,19,3.0,1,42,7
77076,2024-05-27,973,10,1,5,3,83.17,0,0,5.0,1,71,5
32363,2024-04-19,157,50,4,22,1,60.16,1,228,3.0,1,61,4
84308,2024-06-26,144,20,2,3,5,291.3,2,420,5.0,0,68,6
20853,2024-07-10,499,30,3,2,3,227.39,2,882,5.0,1,39,7
61650,2024-12-19,804,10,1,16,2,197.96,2,47,4.0,1,29,12
51729,2025-01-24,713,50,4,22,3,318.44,1,629,5.0,0,23,1
53843,2024-11-12,256,30,3,9,5,410.55,1,507,5.0,0,38,11
78972,2024-10-24,112,10,1,21,4,288.22,2,731,5.0,1,60,10
89875,2025-01-06,759,40,0,8,1,233.24,1,157,5.0,0,30,1
44902,2024-07-12,801,40,0,19,4,474.25,2,935,5.0,0,34,7
55905,2025-03-02,550,30,3,23,1,99.84,1,628,3.0,0,73,3
94304,2025-01-26,701,30,3,23,5,248.88,2,420,4.0,1,56,1
55131,2024-11-08,866,40,0,19,2,148.31,0,789,5.0,1,67,11
63100,2024-12-18,974,10,1,21,5,410.6,2,810,3.0,0,58,12
27148,2025-01-07,635,30,3,2,1,235.88,1,337,4.0,0,40,1
55134,2024-12-04,837,50,4,0,4,487.21,0,435,5.0,1,46,12
88309,2024-06-11,524,50,4,13,1,394.31,0,727,4.0,1,41,6
33859,2025-01-26,712,20,2,10,4,334.68,2,414,5.0,0,25,1
75395,2025-03-19,175,40,0,8,2,300.16,0,288,3.0,1,64,3
98363,2025-01-30,332,40,0,19,2,160.94,0,236,5.0,1,27,1
43591,2024-06-12,302,50,4,13,4,170.43,1,205,5.0,1,37,6
11479,2025-01-28,331,20,2,14,2,452.6,1,269,5.0,0,48,1
94141,2024-09-01,701,20,2,15,4,270.32,0,565,5.0,1,48,9
54371,2025-02-05,325,20,2,3,4,156.87,1,155,3.0,1,37,2
67967,2024-05-04,965,40,0,7,3,495.24,1,249,5.0,1,30,5
99828,2024-09-12,510,40,0,19,5,427.73,2,123,3.0,0,72,9
92290,2024-11-06,445,10,1,16,5,354.64,0,482,5.0,1,49,11
61427,2024-09-17,410,10,1,6,4,221.54,1,528,3.0,1,71,9
20658,2024-11-06,177,40,0,11,3,196.97,1,576,1.0,1,34,11
